TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount
10731,CUST-071,PROD-002,2023-01-31 10:00:00,1,0.0,394.72
10732,CUST-006,PROD-012,2023-01-31 11:00:00,3,0.0,
10733,CUST-999,PROD-016,2023-01-31 12:00:00,9,0.1,3465.26
10734,CUST-097,PROD-019,2023-01-31 13:00:00,4,0.05,735.95
10735,CUST-043,PROD-014,2023-01-31 14:00:00,7,0.0,1327.83
10736,CUST-060,PROD-011,2023-01-31 15:00:00,4,0.2,895.39
10737,CUST-024,PROD-018,2023-01-31 16:00:00,9,0.05,3337.75
10738,CUST-093,PROD-019,2023-01-31 17:00:00,4,0.05,735.95
10739,CUST-090,PROD-009,2023-01-31 18:00:00,3,0.0,999.51
10740,CUST-056,PROD-015,2023-01-31 19:00:00,3,0.05,773.92
10741,CUST-035,PROD-005,2023-01-31 20:00:00,3,0.1,673.6
10742,CUST-027,PROD-016,2023-01-31 21:00:00,7,0.2,2395.74
10743,CUST-087,PROD-001,2023-01-31 22:00:00,3,0.05,479.57
10744,CUST-066,PROD-018,2023-01-31 23:00:00,3,0.2,936.91
10745,CUST-056,PROD-013,2023-02-01 00:00:00,5,0.2,1027.76
10746,CUST-029,PROD-006,2023-02-01 01:00:00,4,0.1,412.78
10747,CUST-026,PROD-011,2023-02-01 02:00:00,3,0.0,839.43
10748,CUST-099,PROD-004,2023-02-01 03:00:00,4,0.1,1207.91
10749,CUST-039,PROD-006,2023-02-01 04:00:00,4,0.1,
10750,CUST-004,PROD-011,2023-02-01 05:00:00,2,0.2,447.7
10751,CUST-029,PROD-001,2023-02-01 06:00:00,7,0.0,1177.89
10752,CUST-051,PROD-012,2023-02-01 07:00:00,6,0.2,2255.09
10753,CUST-075,PROD-012,2023-02-01 08:00:00,0,0.2,
10754,CUST-050,PROD-003,2023-02-01 09:00:00,4,0.0,637.44
10755,CUST-048,PROD-018,2023-02-01 10:00:00,1,0.2,312.3
10756,CUST-002,PROD-012,2023-02-01 11:00:00,3,0.2,1127.54
10757,CUST-098,PROD-003,2023-02-01 12:00:00,-9,0.0,-1434.24
10758,CUST-024,PROD-002,2023-02-01 13:00:00,7,0.05,2624.89
10759,CUST-096,PROD-012,2023-02-01 14:00:00,1000,0.1,422829.0
10760,CUST-028,PROD-004,2023-02-01 15:00:00,1,0.1,301.98
10761,CUST-038,PROD-005,2023-02-01 16:00:00,2,0.0,498.96
10762,CUST-055,PROD-001,2023-02-01 17:00:00,2,0.0,336.54
10763,CUST-062,PROD-006,2023-02-01 18:00:00,6,0.05,653.56
10764,CUST-082,PROD-020,2023-02-01 19:00:00,-6,0.2,-659.42
10765,CUST-999,PROD-017,2023-02-01 20:00:00,3,0.2,62.98
10766,CUST-019,PROD-001,2023-02-01 21:00:00,2,0.0,336.54
10767,CUST-051,PROD-016,2023-02-01 22:00:00,2,0.1,770.06
10768,CUST-086,PROD-008,2023-02-01 23:00:00,3,0.2,451.92
10769,CUST-009,PROD-016,2023-02-02 00:00:00,1,0.05,406.42
10770,CUST-064,PROD-008,2023-02-02 01:00:00,9,0.05,1609.96
10771,CUST-078,PROD-020,2023-02-02 02:00:00,5,0.2,
10772,CUST-033,PROD-005,2023-02-02 03:00:00,6,0.05,1422.04
10773,CUST-010,PROD-017,2023-02-02 04:00:00,4,0.1,94.46
10774,CUST-008,PROD-012,2023-02-02 04:00:00,9,0.1,3805.46
10775,CUST-053,PROD-006,2023-02-02 06:00:00,9,0.1,928.75
10776,CUST-039,PROD-012,2023-02-02 07:00:00,8,0.1,3382.63
10777,CUST-052,PROD-001,2023-02-02 08:00:00,1,0.2,
10778,CUST-016,PROD-005,2023-02-02 09:00:00,6,0.1,1347.19
10779,CUST-062,PROD-006,2023-02-02 10:00:00,2,0.0,229.32
10780,CUST-097,PROD-008,2023-02-02 11:00:00,8,0.2,1205.12
10781,CUST-043,PROD-003,2023-02-02 12:00:00,2,0.2,254.98
10782,CUST-014,PROD-004,2023-02-02 13:00:00,6,0.2,1610.54
10783,CUST-049,PROD-002,2023-02-02 14:00:00,5,0.0,1973.6
10784,CUST-999,PROD-001,2023-02-02 15:00:00,5,0.1,757.22
10785,CUST-097,PROD-019,2023-02-02 16:00:00,8,0.05,1471.89
10786,CUST-081,PROD-019,2033-01-30 17:00:00,4,0.1,697.21
10787,CUST-083,PROD-010,2023-02-02 18:00:00,4,0.05,221.2
10788,CUST-033,PROD-017,2023-02-02 19:00:00,7,0.05,
10789,CUST-057,PROD-017,2023-02-02 19:00:00,8,0.1,188.93
10790,CUST-089,PROD-019,2023-02-02 21:00:00,2,0.05,367.97
10791,CUST-040,PROD-018,2023-02-02 22:00:00,3,0.0,1171.14
10792,CUST-013,PROD-018,2023-02-02 23:00:00,8,0.05,2966.89
10793,CUST-020,PROD-010,2023-02-03 00:00:00,3,0.05,
10794,CUST-083,PROD-003,2023-02-03 01:00:00,4,0.0,637.44
10795,CUST-057,PROD-020,2023-02-03 02:00:00,2,0.2,219.81
10796,CUST-021,PROD-020,2023-02-03 03:00:00,9,0.2,989.14
10797,CUST-061,PROD-005,2023-02-03 04:00:00,3,0.2,598.75
10798,CUST-096,PROD-003,2023-02-03 05:00:00,4,0.0,637.44
10799,CUST-024,PROD-018,2023-02-03 06:00:00,2,0.1,702.68
10800,CUST-058,PROD-015,2023-02-03 07:00:00,4,0.0,
10801,CUST-092,PROD-001,2023-02-03 08:00:00,6,0.0,1009.62
10802,CUST-999,PROD-001,2023-02-03 09:00:00,4,0.2,538.46
10803,CUST-021,PROD-013,2023-02-03 10:00:00,9,0.05,
10804,CUST-041,PROD-009,2023-02-03 11:00:00,9,0.1,2698.68
10805,CUST-099,PROD-006,2023-02-03 12:00:00,2,0.2,183.46
10806,CUST-082,PROD-002,2023-02-03 13:00:00,1,0.05,374.98
10807,CUST-053,PROD-015,2023-02-03 14:00:00,6,0.0,1629.3
10808,CUST-091,PROD-016,2023-02-03 15:00:00,8,0.05,3251.36
10809,CUST-054,PROD-020,2023-02-03 16:00:00,4,0.0,549.52
10810,CUST-034,PROD-013,2023-02-03 17:00:00,7,0.2,1438.86
10811,CUST-081,PROD-008,2023-02-03 18:00:00,5,0.0,941.5
10812,CUST-049,PROD-009,2023-02-03 19:00:00,4,0.0,1332.68
10813,CUST-012,PROD-019,2023-02-03 20:00:00,5,0.1,871.52
10814,CUST-079,PROD-005,2023-02-03 21:00:00,3,0.05,711.02
10815,CUST-094,PROD-006,2023-02-03 22:00:00,9,0.2,825.55
10816,CUST-016,PROD-018,2023-02-03 23:00:00,1,0.05,370.86
10817,CUST-082,PROD-020,2023-02-04 00:00:00,7,0.2,769.33
10818,CUST-064,PROD-018,2023-02-04 01:00:00,1000,0.1,351342.0
10819,CUST-076,PROD-015,2023-02-04 02:00:00,6,0.0,1629.3
10820,CUST-038,PROD-013,2023-02-04 03:00:00,4,0.0,1027.76
10821,CUST-999,PROD-006,2023-02-04 04:00:00,5,0.1,
10822,CUST-036,PROD-001,2023-02-04 05:00:00,5,0.05,799.28
10823,CUST-099,PROD-001,2023-02-04 06:00:00,8,0.2,1076.93
10824,CUST-054,PROD-011,2023-02-04 07:00:00,5,0.2,
10825,CUST-013,PROD-001,2023-02-04 08:00:00,8,0.1,1211.54
10826,CUST-090,PROD-007,2023-02-04 09:00:00,1,0.2,112.39
10827,CUST-070,PROD-002,2023-02-04 10:00:00,3,0.1,1065.74
10828,CUST-035,PROD-007,2023-02-04 11:00:00,8,0.0,1123.92
10829,CUST-055,PROD-012,2023-02-04 12:00:00,3,0.1,1268.49
10830,CUST-075,PROD-016,2023-02-04 13:00:00,3,0.2,1026.74
10831,CUST-029,PROD-003,2023-02-04 14:00:00,3,0.1,430.27
10832,CUST-065,PROD-003,2023-02-04 15:00:00,2,0.2,254.98
10833,CUST-066,PROD-004,2023-02-04 16:00:00,1,0.0,335.53
10834,CUST-057,PROD-003,2023-02-04 17:00:00,7,0.1,1003.97
10835,CUST-042,PROD-006,2023-02-04 18:00:00,9,0.0,1031.94
10836,CUST-042,PROD-002,2023-02-04 19:00:00,7,0.05,2624.89
10837,CUST-065,PROD-016,2023-02-04 20:00:00,7,0.1,2695.2
10838,CUST-054,PROD-005,2023-02-04 21:00:00,6,0.05,1422.04
10839,CUST-043,PROD-010,2023-02-04 22:00:00,9,0.1,471.5
10840,CUST-064,PROD-014,2023-02-04 23:00:00,2,0.2,303.5
10841,CUST-052,PROD-003,2023-02-05 00:00:00,9,0.0,1434.24
10842,CUST-028,PROD-014,2023-02-05 01:00:00,6,0.2,910.51
10843,CUST-088,PROD-020,2023-02-05 02:00:00,5,0.2,549.52
10844,CUST-032,PROD-016,2023-02-05 03:00:00,2,0.2,684.5
10845,CUST-057,PROD-006,2023-02-05 04:00:00,8,0.05,871.42
10846,CUST-041,PROD-002,2023-02-05 05:00:00,9,0.1,3197.23
10847,CUST-083,PROD-003,2023-02-05 06:00:00,1,0.2,127.49
10848,CUST-049,PROD-006,2023-02-05 07:00:00,1,0.2,91.73
10849,CUST-016,PROD-003,2023-02-05 08:00:00,4,0.2,509.95
10850,CUST-003,PROD-006,2023-02-05 09:00:00,1,0.1,103.19
10851,CUST-067,PROD-012,2023-02-05 10:00:00,0,0.05,0.0
10852,CUST-045,PROD-002,2023-02-05 11:00:00,3,0.1,1065.74
10853,CUST-038,PROD-005,2023-02-05 12:00:00,9,0.2,1796.26
10854,CUST-027,PROD-012,2023-02-05 13:00:00,5,0.2,1879.24
10855,CUST-069,PROD-019,2023-02-05 14:00:00,3,0.1,522.91
10856,CUST-010,PROD-008,2023-02-05 15:00:00,2,0.0,376.6
10857,CUST-070,PROD-009,2023-02-05 16:00:00,2,0.0,666.34
10858,CUST-097,PROD-007,2023-02-05 17:00:00,9,0.1,1137.97
10859,CUST-053,PROD-020,2023-02-05 18:00:00,4,0.1,494.57
10860,CUST-006,PROD-003,2023-02-05 19:00:00,9,0.0,1434.24
10861,CUST-062,PROD-014,2023-02-05 20:00:00,2,0.2,303.5
10862,CUST-027,PROD-013,2023-02-05 21:00:00,5,0.1,1156.23
10863,CUST-014,PROD-018,2023-02-05 22:00:00,5,0.2,1561.52
10864,CUST-032,PROD-007,2023-02-05 23:00:00,6,0.1,758.65
10865,CUST-069,PROD-018,2023-02-06 00:00:00,4,0.05,1483.44
10866,CUST-013,PROD-008,2023-02-06 01:00:00,2,0.1,338.94
10867,CUST-065,PROD-010,2023-02-06 02:00:00,4,0.1,209.56
10868,CUST-078,PROD-004,2023-02-06 03:00:00,4,0.2,1073.7
10869,CUST-007,PROD-020,2023-02-06 04:00:00,8,0.0,1099.04
10870,CUST-048,PROD-013,2023-02-06 05:00:00,4,0.1,924.98
10871,CUST-089,PROD-012,2023-02-06 06:00:00,2,0.1,845.66
10872,CUST-012,PROD-011,2023-02-06 07:00:00,7,0.0,1958.67
10873,CUST-021,PROD-007,2023-02-06 08:00:00,1,0.2,112.39
10874,CUST-063,PROD-019,2023-02-06 09:00:00,2,0.0,
10875,CUST-065,PROD-019,2023-02-06 10:00:00,1,0.0,193.67
10876,CUST-030,PROD-020,2023-02-06 11:00:00,3,0.0,412.14
10877,CUST-055,PROD-012,2023-02-06 12:00:00,2,0.05,892.64
10878,CUST-036,PROD-009,2023-02-06 13:00:00,2,0.05,
10879,CUST-093,PROD-002,2023-02-06 14:00:00,4,0.2,
10880,CUST-098,PROD-003,2023-02-06 15:00:00,5,0.0,796.8
10881,CUST-005,PROD-005,2023-02-06 16:00:00,1,0.05,237.01
10882,CUST-055,PROD-009,2023-02-06 17:00:00,2,0.05,633.02
10883,CUST-081,PROD-018,2023-02-06 18:00:00,3,0.05,
10884,CUST-031,PROD-001,2023-02-06 19:00:00,8,0.2,1076.93
10885,CUST-054,PROD-020,2023-02-06 20:00:00,2,0.05,
10886,CUST-099,PROD-015,2023-02-06 21:00:00,8,0.05,2063.78
10887,CUST-099,PROD-011,2023-02-06 22:00:00,4,0.0,1119.24
10888,CUST-088,PROD-008,2023-02-06 23:00:00,9,0.1,1525.23
10889,CUST-083,PROD-005,2023-02-07 00:00:00,8,0.1,1796.26
10890,CUST-042,PROD-016,2023-02-07 01:00:00,4,0.0,1711.24
10891,CUST-037,PROD-020,2023-02-07 02:00:00,6,0.2,659.42
10892,CUST-082,PROD-016,2023-02-07 03:00:00,1,0.0,427.81
10893,CUST-079,PROD-008,2023-02-07 04:00:00,5,0.05,894.42
10894,CUST-081,PROD-018,2023-02-07 05:00:00,6,0.0,2342.28
10895,CUST-075,PROD-002,2023-02-07 06:00:00,4,0.2,1263.1
10896,CUST-036,PROD-010,2023-02-07 07:00:00,7,0.05,387.1
10897,CUST-040,PROD-011,2023-02-07 08:00:00,5,0.2,1119.24
10898,CUST-037,PROD-014,2023-02-07 09:00:00,4,0.2,607.01
10899,CUST-080,PROD-006,2023-02-07 10:00:00,5,0.2,458.64
10900,CUST-061,PROD-014,2023-02-07 11:00:00,1,0.0,189.69
10901,CUST-009,PROD-020,2023-02-07 12:00:00,8,0.1,989.14
10902,CUST-099,PROD-004,2023-02-07 13:00:00,6,0.2,1610.54
10903,CUST-100,PROD-002,2023-02-07 14:00:00,8,0.2,2526.21
10904,CUST-064,PROD-001,2023-02-07 15:00:00,6,0.0,1009.62
10905,CUST-039,PROD-009,2023-02-07 16:00:00,5,0.0,1665.85
10906,CUST-067,PROD-011,2023-02-07 17:00:00,2,0.05,531.64
10907,CUST-097,PROD-019,2023-02-07 18:00:00,9,0.2,1394.42
10908,CUST-049,PROD-008,2023-02-07 19:00:00,3,0.2,451.92
10909,CUST-034,PROD-018,2023-02-07 20:00:00,7,0.05,2596.03
10910,CUST-085,PROD-006,2023-02-07 21:00:00,6,0.0,687.96
10911,CUST-066,PROD-016,2023-02-07 22:00:00,9,0.05,3657.78
10912,CUST-058,PROD-009,2023-02-07 23:00:00,7,0.05,2215.58
10913,CUST-094,PROD-002,2023-02-08 00:00:00,6,0.1,2131.49
10914,CUST-053,PROD-006,2023-02-08 01:00:00,3,0.0,343.98
10915,CUST-002,PROD-007,2023-02-08 02:00:00,6,0.05,800.79
10916,CUST-034,PROD-012,2023-02-08 03:00:00,6,0.05,2677.92
10917,CUST-087,PROD-012,2023-02-08 04:00:00,7,0.0,3288.67
10918,CUST-999,PROD-020,2023-02-08 05:00:00,4,0.1,494.57
10919,CUST-099,PROD-004,2023-02-08 06:00:00,9,0.0,
10920,CUST-017,PROD-017,2023-02-08 07:00:00,8,0.1,188.93
10921,CUST-054,PROD-009,2023-02-08 08:00:00,4,0.1,1199.41
10922,CUST-059,PROD-013,2023-02-08 09:00:00,4,0.0,1027.76
10923,CUST-021,PROD-019,2023-02-08 10:00:00,5,0.2,774.68
10924,CUST-007,PROD-018,2023-02-08 11:00:00,7,0.05,2596.03
10925,CUST-071,PROD-013,2023-02-08 12:00:00,1,0.05,
10926,CUST-033,PROD-015,2023-02-08 13:00:00,5,0.05,1289.86
10927,CUST-016,PROD-005,2023-02-08 14:00:00,5,0.05,1185.03
10928,CUST-090,PROD-008,2023-02-08 15:00:00,2,0.1,
10929,CUST-004,PROD-011,2023-02-08 16:00:00,4,0.05,1063.28
10930,CUST-052,PROD-013,2023-02-08 17:00:00,7,0.05,1708.65
10931,CUST-053,PROD-005,2023-02-08 18:00:00,7,0.2,1397.09
10932,CUST-057,PROD-003,2023-02-08 19:00:00,7,0.2,892.42
10933,CUST-053,PROD-004,2023-02-08 20:00:00,6,0.1,1811.86
10934,CUST-100,PROD-013,2023-02-08 21:00:00,1,0.0,256.94
10935,CUST-031,PROD-006,2023-02-08 22:00:00,7,0.2,642.1
10936,CUST-087,PROD-018,2023-02-08 23:00:00,3,0.1,1054.03
10937,CUST-070,PROD-011,2023-02-09 00:00:00,9,0.05,2392.38
10938,CUST-020,PROD-020,2023-02-09 01:00:00,2,0.2,219.81
10939,CUST-012,PROD-017,2023-02-09 02:00:00,5,0.0,131.2
10940,CUST-098,PROD-014,2023-02-09 03:00:00,6,0.2,
10941,CUST-076,PROD-019,2023-02-09 04:00:00,4,0.0,774.68
10942,CUST-092,PROD-004,2023-02-09 05:00:00,2,0.0,671.06
10943,CUST-009,PROD-006,2023-02-09 06:00:00,8,0.0,917.28
10944,CUST-009,PROD-017,2023-02-09 07:00:00,2,0.0,52.48
10945,CUST-029,PROD-017,2023-02-09 08:00:00,3,0.0,78.72
10946,CUST-060,PROD-019,2023-02-09 09:00:00,8,0.1,1394.42
10947,CUST-091,PROD-006,2023-02-09 10:00:00,8,0.05,871.42
10948,CUST-099,PROD-017,2023-02-09 11:00:00,2,0.1,47.23
10949,CUST-024,PROD-008,2023-02-09 12:00:00,8,0.0,1506.4
10950,CUST-052,PROD-005,2023-02-09 13:00:00,6,0.0,1496.88
10951,CUST-008,PROD-018,2023-02-09 14:00:00,5,0.05,1854.3
10952,CUST-058,PROD-002,2023-02-09 15:00:00,0,0.05,0.0
10953,CUST-056,PROD-006,2023-02-09 16:00:00,6,0.1,619.16
10954,CUST-004,PROD-017,2023-02-09 17:00:00,3,0.05,74.78
10955,CUST-090,PROD-007,2023-02-09 18:00:00,8,0.2,899.14
10956,CUST-027,PROD-011,2023-02-09 19:00:00,9,0.05,2392.38
10957,CUST-019,PROD-016,2023-02-09 20:00:00,5,0.2,1711.24
10958,CUST-003,PROD-004,2023-02-09 21:00:00,6,0.2,1610.54
10959,CUST-098,PROD-009,2023-02-09 22:00:00,6,0.2,1599.22
10960,CUST-024,PROD-010,2023-02-09 23:00:00,9,0.2,419.11
10961,CUST-091,PROD-008,2023-02-10 00:00:00,5,0.2,753.2
10962,CUST-064,PROD-010,2023-02-10 01:00:00,5,0.05,
10963,CUST-078,PROD-001,2023-02-10 02:00:00,4,0.2,538.46
10964,CUST-098,PROD-013,2023-02-10 03:00:00,8,0.1,1849.97
10965,CUST-070,PROD-004,2023-02-10 04:00:00,2,0.1,603.95
10966,CUST-030,PROD-010,2023-02-10 05:00:00,4,0.05,221.2
10967,CUST-006,PROD-009,2023-02-10 06:00:00,3,0.2,799.61
10968,CUST-019,PROD-011,2023-02-10 07:00:00,2,0.05,531.64
10969,CUST-085,PROD-007,2023-02-10 08:00:00,6,0.1,758.65
10970,CUST-067,PROD-012,2023-02-10 09:00:00,6,0.0,2818.86
10971,CUST-077,PROD-014,2023-02-10 10:00:00,4,0.2,607.01
10972,CUST-001,PROD-011,2023-02-10 11:00:00,5,0.1,1259.14
10973,CUST-074,PROD-011,2023-02-10 12:00:00,5,0.1,1259.14
10974,CUST-088,PROD-013,2023-02-10 13:00:00,1,0.1,231.25
10975,CUST-029,PROD-001,2023-02-10 14:00:00,6,0.2,807.7
10976,CUST-028,PROD-018,2023-02-10 15:00:00,6,0.1,2108.05
10977,CUST-061,PROD-009,2023-02-10 16:00:00,4,0.05,1266.05
10978,CUST-091,PROD-013,2023-02-10 17:00:00,2,0.05,488.19
10979,CUST-019,PROD-017,2023-02-10 18:00:00,4,0.1,94.46
10980,CUST-042,PROD-001,2023-02-10 19:00:00,9,0.1,1362.99
10981,CUST-076,PROD-002,2023-02-10 20:00:00,7,0.05,2624.89
10982,CUST-025,PROD-010,2023-02-10 21:00:00,1,0.05,55.3
10983,CUST-094,PROD-008,2023-02-10 22:00:00,4,0.2,602.56
10984,CUST-027,PROD-005,2023-02-10 23:00:00,5,0.2,997.92
10985,CUST-025,PROD-015,2023-02-11 00:00:00,1,0.05,257.97
10986,CUST-017,PROD-008,2023-02-11 01:00:00,1,0.2,150.64
10987,CUST-011,PROD-006,2023-02-11 02:00:00,6,0.2,550.37
10988,CUST-099,PROD-009,2023-02-11 03:00:00,2,0.1,599.71
10989,CUST-081,PROD-013,2023-02-11 04:00:00,4,0.0,1027.76
10990,CUST-030,PROD-018,2023-02-11 05:00:00,3,0.2,936.91
10991,CUST-019,PROD-001,2023-02-11 06:00:00,4,0.2,538.46
10992,CUST-050,PROD-003,2023-02-11 06:00:00,6,0.05,908.35
10993,CUST-078,PROD-014,2023-02-11 08:00:00,6,0.1,1024.33
10994,CUST-090,PROD-018,2023-02-11 09:00:00,3,0.0,1171.14
10995,CUST-083,PROD-016,2023-02-11 10:00:00,6,0.1,2310.17
10996,CUST-004,PROD-014,2023-02-11 11:00:00,-1,0.1,-170.72
10997,CUST-017,PROD-020,2023-02-11 12:00:00,1,0.0,137.38
10998,CUST-011,PROD-006,2023-02-11 13:00:00,1,0.1,103.19
10999,CUST-017,PROD-010,2023-02-11 14:00:00,2,0.0,116.42
11000,CUST-006,PROD-005,2023-02-11 15:00:00,6,0.2,1197.5
