TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Name,Region,Signup_Date,Category,Price,Calculated_Revenue,Year,Month,Month_Name
10389,CUST-015,PROD-010,1/17/2023 4:00,8,0.1,419.11,Customer_15,East,4/12/2020,Clothing,58.21,419.112,2023,1,January
10390,CUST-088,PROD-013,1/17/2023 5:00,7,0.1,1618.72,Customer_88,Midwest,9/5/2021,Clothing,256.94,1618.722,2023,1,January
10391,CUST-084,PROD-011,1/17/2023 6:00,7,0.2,,Customer_84,East,8/8/2021,Clothing,279.81,1566.936,2023,1,January
10392,CUST-026,PROD-018,1/17/2023 7:00,1,0.1,351.34,Customer_26,West,6/28/2020,Furniture,390.38,351.342,2023,1,January
10393,CUST-034,PROD-019,1/17/2023 8:00,9,0.2,1394.42,Customer_34,South,8/23/2020,Electronics,193.67,1394.424,2023,1,January
10394,CUST-010,PROD-006,1/17/2023 9:00,3,0.2,275.18,Customer_10,East,3/8/2020,Electronics,114.66,275.184,2023,1,January
10395,CUST-059,PROD-003,1/17/2023 10:00,7,0,1115.52,Customer_59,South,2/14/2021,Office,159.36,1115.52,2023,1,January
10396,CUST-002,PROD-020,1/17/2023 11:00,9,0.2,,Customer_2,South,1/12/2020,Electronics,137.38,989.136,2023,1,January
10397,CUST-062,PROD-014,1/17/2023 12:00,4,0.1,,Customer_62,Midwest,3/7/2021,Office,189.69,682.884,2023,1,January
10398,CUST-999,PROD-009,1/17/2023 13:00,3,0.1,899.56,,,,Furniture,333.17,899.559,2023,1,January
10399,CUST-023,PROD-019,1/17/2023 14:00,6,0.1,1045.82,Customer_23,South,6/7/2020,Electronics,193.67,1045.818,2023,1,January
10400,CUST-034,PROD-011,1/17/2023 15:00,6,0.05,1594.92,Customer_34,South,8/23/2020,Clothing,279.81,1594.917,2023,1,January
10401,CUST-002,PROD-019,1/17/2023 15:00,6,0.1,1045.82,Customer_2,South,1/12/2020,Electronics,193.67,1045.818,2023,1,January
10402,CUST-071,PROD-020,1/17/2023 17:00,5,0,686.9,Customer_71,Midwest,5/9/2021,Electronics,137.38,686.9,2023,1,January
10403,CUST-083,PROD-005,1/17/2023 18:00,9,0.2,1796.26,Customer_83,East,8/1/2021,Clothing,249.48,1796.256,2023,1,January
10404,CUST-008,PROD-011,1/17/2023 19:00,8,0.05,2126.56,Customer_8,South,2/23/2020,Clothing,279.81,2126.556,2023,1,January
10405,CUST-068,PROD-015,1/17/2023 20:00,1,0,271.55,Customer_68,North,4/18/2021,Furniture,271.55,271.55,2023,1,January
10406,CUST-044,PROD-011,1/17/2023 21:00,1,0.05,,Customer_44,South,11/1/2020,Clothing,279.81,265.8195,2023,1,January
10407,CUST-078,PROD-018,1/17/2023 22:00,3,0.1,,Customer_78,North,6/27/2021,Furniture,390.38,1054.026,2023,1,January
10408,CUST-018,PROD-019,1/17/2023 23:00,2,0.05,367.97,Customer_18,South,5/3/2020,Electronics,193.67,367.973,2023,1,January
10409,CUST-100,PROD-015,1/18/2023 0:00,8,0.1,1955.16,Customer_100,East,11/28/2021,Furniture,271.55,1955.16,2023,1,January
10410,CUST-090,PROD-019,1/18/2023 1:00,-4,0.2,-619.74,Customer_90,Midwest,9/19/2021,Electronics,193.67,-619.744,2023,1,January
10411,CUST-019,PROD-016,1/18/2023 2:00,3,0.1,1155.09,Customer_19,South,5/10/2020,Furniture,427.81,1155.087,2023,1,January
10412,CUST-004,PROD-011,1/18/2023 3:00,4,0,1119.24,Customer_4,South,1/26/2020,Clothing,279.81,1119.24,2023,1,January
10413,CUST-045,PROD-008,1/18/2023 4:00,9,0,1694.7,Customer_45,East,11/8/2020,Electronics,188.3,1694.7,2023,1,January
10414,CUST-999,PROD-004,1/18/2023 5:00,4,0,1342.12,,,,Office,335.53,1342.12,2023,1,January
10415,CUST-045,PROD-003,1/18/2023 6:00,4,0.2,509.95,Customer_45,East,11/8/2020,Office,159.36,509.952,2023,1,January
10416,CUST-044,PROD-011,1/18/2023 7:00,6,0,1678.86,Customer_44,South,11/1/2020,Clothing,279.81,1678.86,2023,1,January
10417,CUST-001,PROD-010,1/18/2023 8:00,9,0,523.89,Customer_1,East,1/5/2020,Clothing,58.21,523.89,2023,1,January
10418,CUST-043,PROD-017,1/18/2023 9:00,6,0,157.44,Customer_43,Midwest,10/25/2020,Electronics,26.24,157.44,2023,1,January
10419,CUST-068,PROD-020,1/18/2023 10:00,2,0.1,247.28,Customer_68,North,4/18/2021,Electronics,137.38,247.284,2023,1,January
10420,CUST-098,PROD-001,1/18/2023 11:00,9,0.1,1362.99,Customer_98,Midwest,11/14/2021,Clothing,168.27,1362.987,2023,1,January
10421,CUST-006,PROD-014,1/18/2023 12:00,3,0.05,540.62,Customer_6,West,2/9/2020,Office,189.69,540.6165,2023,1,January
10422,CUST-026,PROD-005,1/18/2023 13:00,7,0,1746.36,Customer_26,West,6/28/2020,Clothing,249.48,1746.36,2023,1,January
10423,CUST-064,PROD-003,1/18/2023 14:00,3,0.05,454.18,Customer_64,North,3/21/2021,Office,159.36,454.176,2023,1,January
10424,CUST-072,PROD-002,1/18/2023 15:00,3,0.05,,Customer_72,South,5/16/2021,Clothing,394.72,1124.952,2023,1,January
10425,CUST-009,PROD-006,1/18/2023 16:00,8,0,917.28,Customer_9,West,3/1/2020,Electronics,114.66,917.28,2023,1,January
10426,CUST-053,PROD-009,1/18/2023 17:00,1000,0,333170,Customer_53,North,1/3/2021,Furniture,333.17,333170,2023,1,January
10427,CUST-015,PROD-008,1/18/2023 18:00,3,0.05,536.66,Customer_15,East,4/12/2020,Electronics,188.3,536.655,2023,1,January
10428,CUST-086,PROD-015,1/18/2023 19:00,8,0.2,1737.92,Customer_86,Midwest,8/22/2021,Furniture,271.55,1737.92,2023,1,January
10429,CUST-016,PROD-005,1/18/2023 20:00,6,0.05,1422.04,Customer_16,South,4/19/2020,Clothing,249.48,1422.036,2023,1,January
10430,CUST-009,PROD-011,1/18/2023 21:00,9,0.1,2266.46,Customer_9,West,3/1/2020,Clothing,279.81,2266.461,2023,1,January
10431,CUST-036,PROD-006,1/18/2023 22:00,5,0,573.3,Customer_36,West,9/6/2020,Electronics,114.66,573.3,2023,1,January
10432,CUST-021,PROD-006,1/18/2023 23:00,9,0.1,928.75,Customer_21,West,5/24/2020,Electronics,114.66,928.746,2023,1,January
10433,CUST-026,PROD-002,1/19/2023 0:00,1,0.05,374.98,Customer_26,West,6/28/2020,Clothing,394.72,374.984,2023,1,January
10434,CUST-044,PROD-006,1/19/2023 1:00,6,0.2,,Customer_44,South,11/1/2020,Electronics,114.66,550.368,2023,1,January
10435,CUST-037,PROD-002,1/19/2023 2:00,8,0.2,2526.21,Customer_37,East,9/13/2020,Clothing,394.72,2526.208,2023,1,January
10436,CUST-086,PROD-001,1/19/2023 3:00,5,0.2,673.08,Customer_86,Midwest,8/22/2021,Clothing,168.27,673.08,2023,1,January
10437,CUST-080,PROD-008,1/19/2023 4:00,8,0.1,1355.76,Customer_80,North,7/11/2021,Electronics,188.3,1355.76,2023,1,January
10438,CUST-049,PROD-020,1/19/2023 5:00,0,0,,Customer_49,West,12/6/2020,Electronics,137.38,0,2023,1,January
10439,CUST-003,PROD-015,1/19/2023 6:00,1,0.1,244.4,Customer_3,East,1/19/2020,Furniture,271.55,244.395,2023,1,January
10440,CUST-078,PROD-015,1/19/2023 6:00,1,0,,Customer_78,North,6/27/2021,Furniture,271.55,271.55,2023,1,January
10441,CUST-006,PROD-009,1/19/2023 8:00,4,0.2,1066.14,Customer_6,West,2/9/2020,Furniture,333.17,1066.144,2023,1,January
10442,CUST-085,PROD-012,1/19/2023 9:00,3,0.2,1127.54,Customer_85,West,8/15/2021,Furniture,469.81,1127.544,2023,1,January
10443,CUST-048,PROD-015,1/19/2023 10:00,7,0,1900.85,Customer_48,Midwest,11/29/2020,Furniture,271.55,1900.85,2023,1,January
10444,CUST-049,PROD-006,1/19/2023 11:00,4,0,458.64,Customer_49,West,12/6/2020,Electronics,114.66,458.64,2023,1,January
10445,CUST-098,PROD-011,1/19/2023 11:00,1,0.05,265.82,Customer_98,Midwest,11/14/2021,Clothing,279.81,265.8195,2023,1,January
10446,CUST-020,PROD-016,1/19/2023 13:00,3,0.2,1026.74,Customer_20,Midwest,5/17/2020,Furniture,427.81,1026.744,2023,1,January
10447,CUST-017,PROD-007,1/19/2023 14:00,5,0.05,667.33,Customer_17,East,4/26/2020,Furniture,140.49,667.3275,2023,1,January
10448,CUST-033,PROD-004,1/19/2023 15:00,1,0.2,268.42,Customer_33,South,8/16/2020,Office,335.53,268.424,2023,1,January
10449,CUST-095,PROD-002,1/19/2023 16:00,3,0.05,1124.95,Customer_95,Midwest,10/24/2021,Clothing,394.72,1124.952,2023,1,January
10450,CUST-067,PROD-008,1/19/2023 17:00,2,0.2,301.28,Customer_67,Midwest,4/11/2021,Electronics,188.3,301.28,2023,1,January
10451,CUST-052,PROD-017,1/19/2023 18:00,9,0.2,188.93,Customer_52,North,12/27/2020,Electronics,26.24,188.928,2023,1,January
10452,CUST-027,PROD-008,1/19/2023 19:00,6,0,1129.8,Customer_27,South,7/5/2020,Electronics,188.3,1129.8,2023,1,January
10453,CUST-033,PROD-016,1/19/2023 20:00,4,0,1711.24,Customer_33,South,8/16/2020,Furniture,427.81,1711.24,2023,1,January
10454,CUST-068,PROD-004,1/19/2023 21:00,4,0,1342.12,Customer_68,North,4/18/2021,Office,335.53,1342.12,2023,1,January
10455,CUST-054,PROD-005,1/19/2023 22:00,8,0.2,1596.67,Customer_54,North,1/10/2021,Clothing,249.48,1596.672,2023,1,January
10456,CUST-088,PROD-008,1/19/2023 23:00,8,0.1,1355.76,Customer_88,Midwest,9/5/2021,Electronics,188.3,1355.76,2023,1,January
10457,CUST-028,PROD-010,1/20/2023 0:00,9,0.2,419.11,Customer_28,East,7/12/2020,Clothing,58.21,419.112,2023,1,January
10458,CUST-079,PROD-005,1/20/2023 1:00,2,0,498.96,Customer_79,East,7/4/2021,Clothing,249.48,498.96,2023,1,January
10459,CUST-020,PROD-010,1/20/2023 2:00,7,0.2,325.98,Customer_20,Midwest,5/17/2020,Clothing,58.21,325.976,2023,1,January
10460,CUST-043,PROD-007,1/20/2023 3:00,9,0,1264.41,Customer_43,Midwest,10/25/2020,Furniture,140.49,1264.41,2023,1,January
10461,CUST-074,PROD-002,1/20/2023 4:00,5,0.05,1874.92,Customer_74,South,5/30/2021,Clothing,394.72,1874.92,2023,1,January
10462,CUST-087,PROD-015,1/20/2023 5:00,2,0.1,488.79,Customer_87,North,8/29/2021,Furniture,271.55,488.79,2023,1,January
10463,CUST-017,PROD-019,1/20/2023 6:00,2,0,387.34,Customer_17,East,4/26/2020,Electronics,193.67,387.34,2023,1,January
10464,CUST-040,PROD-014,1/20/2023 7:00,-1,0.05,-180.21,Customer_40,North,10/4/2020,Office,189.69,-180.2055,2023,1,January
10465,CUST-008,PROD-009,1/20/2023 8:00,8,0.05,2532.09,Customer_8,South,2/23/2020,Furniture,333.17,2532.092,2023,1,January
10466,CUST-072,PROD-012,1/20/2023 9:00,6,0.2,,Customer_72,South,5/16/2021,Furniture,469.81,2255.088,2023,1,January
10467,CUST-080,PROD-018,1/20/2023 10:00,4,0.1,1405.37,Customer_80,North,7/11/2021,Furniture,390.38,1405.368,2023,1,January
10468,CUST-088,PROD-017,1/20/2023 11:00,8,0,,Customer_88,Midwest,9/5/2021,Electronics,26.24,209.92,2023,1,January
10469,CUST-024,PROD-017,1/20/2023 12:00,4,0,,Customer_24,South,6/14/2020,Electronics,26.24,104.96,2023,1,January
10470,CUST-019,PROD-019,1/20/2023 13:00,-5,0.2,-774.68,Customer_19,South,5/10/2020,Electronics,193.67,-774.68,2023,1,January
10471,CUST-031,PROD-006,1/20/2023 14:00,5,0.2,458.64,Customer_31,East,8/2/2020,Electronics,114.66,458.64,2023,1,January
10472,CUST-026,PROD-002,1/20/2023 15:00,6,0.2,1894.66,Customer_26,West,6/28/2020,Clothing,394.72,1894.656,2023,1,January
10473,CUST-087,PROD-010,1/20/2023 16:00,6,0,349.26,Customer_87,North,8/29/2021,Clothing,58.21,349.26,2023,1,January
10474,CUST-030,PROD-007,1/20/2023 17:00,2,0.1,,Customer_30,West,7/26/2020,Furniture,140.49,252.882,2023,1,January
10475,CUST-022,PROD-017,1/20/2023 18:00,2,0.05,49.86,Customer_22,North,5/31/2020,Electronics,26.24,49.856,2023,1,January
10476,CUST-055,PROD-002,1/20/2023 19:00,6,0.2,,Customer_55,West,1/17/2021,Clothing,394.72,1894.656,2023,1,January
10477,CUST-015,PROD-004,1/20/2023 20:00,3,0.05,,Customer_15,East,4/12/2020,Office,335.53,956.2605,2023,1,January
10478,CUST-066,PROD-004,1/20/2023 21:00,4,0.2,1073.7,Customer_66,East,4/4/2021,Office,335.53,1073.696,2023,1,January
10479,CUST-034,PROD-018,1/20/2023 22:00,9,0.05,3337.75,Customer_34,South,8/23/2020,Furniture,390.38,3337.749,2023,1,January
10480,CUST-067,PROD-007,1/20/2023 23:00,4,0.1,505.76,Customer_67,Midwest,4/11/2021,Furniture,140.49,505.764,2023,1,January
10481,CUST-087,PROD-019,1/21/2023 0:00,7,0.2,1084.55,Customer_87,North,8/29/2021,Electronics,193.67,1084.552,2023,1,January
10482,CUST-068,PROD-020,1/21/2023 1:00,9,0.05,1174.6,Customer_68,North,4/18/2021,Electronics,137.38,1174.599,2023,1,January
10483,CUST-087,PROD-004,1/18/2033 2:00,2,0.05,637.51,Customer_87,North,8/29/2021,Office,335.53,637.507,2033,1,January
10484,CUST-006,PROD-011,1/21/2023 3:00,1,0.2,223.85,Customer_6,West,2/9/2020,Clothing,279.81,223.848,2023,1,January
10485,CUST-093,PROD-005,1/21/2023 4:00,2,0,498.96,Customer_93,North,10/10/2021,Clothing,249.48,498.96,2023,1,January
10486,CUST-061,PROD-019,1/21/2023 5:00,8,0.1,1394.42,Customer_61,East,2/28/2021,Electronics,193.67,1394.424,2023,1,January
10487,CUST-082,PROD-018,1/21/2023 6:00,9,0.2,2810.74,Customer_82,South,7/25/2021,Furniture,390.38,2810.736,2023,1,January
10488,CUST-093,PROD-001,1/21/2023 7:00,1,0.1,151.44,Customer_93,North,10/10/2021,Clothing,168.27,151.443,2023,1,January
10489,CUST-020,PROD-013,1/21/2023 8:00,2,0.1,462.49,Customer_20,Midwest,5/17/2020,Clothing,256.94,462.492,2023,1,January
10490,CUST-074,PROD-019,1/21/2023 9:00,1,0,193.67,Customer_74,South,5/30/2021,Electronics,193.67,193.67,2023,1,January
10491,CUST-047,PROD-009,1/21/2023 10:00,7,0,2332.19,Customer_47,North,11/22/2020,Furniture,333.17,2332.19,2023,1,January
10492,CUST-100,PROD-014,1/21/2023 11:00,2,0.2,303.5,Customer_100,East,11/28/2021,Office,189.69,303.504,2023,1,January
10493,CUST-090,PROD-012,1/21/2023 12:00,3,0.2,1127.54,Customer_90,Midwest,9/19/2021,Furniture,469.81,1127.544,2023,1,January
10494,CUST-012,PROD-019,1/21/2023 13:00,4,0.2,619.74,Customer_12,East,3/22/2020,Electronics,193.67,619.744,2023,1,January
10495,CUST-066,PROD-019,1/21/2023 14:00,4,0.1,697.21,Customer_66,East,4/4/2021,Electronics,193.67,697.212,2023,1,January
10496,CUST-094,PROD-001,1/21/2023 15:00,8,0.2,1076.93,Customer_94,North,10/17/2021,Clothing,168.27,1076.928,2023,1,January
10497,CUST-070,PROD-015,1/21/2023 16:00,3,0.1,733.18,Customer_70,East,5/2/2021,Furniture,271.55,733.185,2023,1,January
10498,CUST-027,PROD-008,1/21/2023 17:00,6,0.05,1073.31,Customer_27,South,7/5/2020,Electronics,188.3,1073.31,2023,1,January
10499,CUST-083,PROD-003,1/21/2023 18:00,8,0,1274.88,Customer_83,East,8/1/2021,Office,159.36,1274.88,2023,1,January
10500,CUST-058,PROD-020,1/21/2023 19:00,1,0.2,109.9,Customer_58,East,2/7/2021,Electronics,137.38,109.904,2023,1,January
10501,CUST-053,PROD-012,1/21/2023 20:00,-7,0.1,-2959.8,Customer_53,North,1/3/2021,Furniture,469.81,-2959.803,2023,1,January
10502,CUST-049,PROD-007,1/21/2023 21:00,3,0,421.47,Customer_49,West,12/6/2020,Furniture,140.49,421.47,2023,1,January
10503,CUST-077,PROD-001,1/21/2023 22:00,2,0.05,319.71,Customer_77,East,6/20/2021,Clothing,168.27,319.713,2023,1,January
10504,CUST-023,PROD-020,1/21/2023 23:00,6,0.05,783.07,Customer_23,South,6/7/2020,Electronics,137.38,783.066,2023,1,January
10505,CUST-045,PROD-013,1/22/2023 0:00,9,0.1,2081.21,Customer_45,East,11/8/2020,Clothing,256.94,2081.214,2023,1,January
10506,CUST-029,PROD-007,1/22/2023 1:00,9,0.05,1201.19,Customer_29,Midwest,7/19/2020,Furniture,140.49,1201.1895,2023,1,January
10507,CUST-041,PROD-017,1/22/2023 2:00,8,0.1,188.93,Customer_41,Midwest,10/11/2020,Electronics,26.24,188.928,2023,1,January
10508,CUST-027,PROD-007,1/22/2023 3:00,7,0.2,786.74,Customer_27,South,7/5/2020,Furniture,140.49,786.744,2023,1,January
10509,CUST-076,PROD-007,1/22/2023 4:00,1000,0.1,126441,Customer_76,East,6/13/2021,Furniture,140.49,126441,2023,1,January
10510,CUST-083,PROD-003,1/22/2023 5:00,4,0.2,509.95,Customer_83,East,8/1/2021,Office,159.36,509.952,2023,1,January
10511,CUST-082,PROD-004,1/22/2023 6:00,5,0.2,1342.12,Customer_82,South,7/25/2021,Office,335.53,1342.12,2023,1,January
10512,CUST-083,PROD-005,1/22/2023 7:00,7,0.2,1397.09,Customer_83,East,8/1/2021,Clothing,249.48,1397.088,2023,1,January
10513,CUST-093,PROD-015,1/22/2023 8:00,6,0.05,1547.84,Customer_93,North,10/10/2021,Furniture,271.55,1547.835,2023,1,January
10514,CUST-037,PROD-003,1/22/2023 9:00,1,0.2,127.49,Customer_37,East,9/13/2020,Office,159.36,127.488,2023,1,January
10515,CUST-056,PROD-007,1/22/2023 10:00,5,0.2,,Customer_56,East,1/24/2021,Furniture,140.49,561.96,2023,1,January
10516,CUST-078,PROD-020,1/22/2023 11:00,8,0,1099.04,Customer_78,North,6/27/2021,Electronics,137.38,1099.04,2023,1,January
10517,CUST-068,PROD-003,1/22/2023 12:00,7,0.05,1059.74,Customer_68,North,4/18/2021,Office,159.36,1059.744,2023,1,January
10518,CUST-087,PROD-014,1/22/2023 13:00,3,0.1,512.16,Customer_87,North,8/29/2021,Office,189.69,512.163,2023,1,January
10519,CUST-044,PROD-005,1/22/2023 14:00,6,0,1496.88,Customer_44,South,11/1/2020,Clothing,249.48,1496.88,2023,1,January
10520,CUST-031,PROD-008,1/22/2023 15:00,6,0.05,1073.31,Customer_31,East,8/2/2020,Electronics,188.3,1073.31,2023,1,January
10521,CUST-007,PROD-005,1/22/2023 16:00,2,0,498.96,Customer_7,North,2/16/2020,Clothing,249.48,498.96,2023,1,January
10522,CUST-080,PROD-007,1/22/2023 17:00,9,0.1,1137.97,Customer_80,North,7/11/2021,Furniture,140.49,1137.969,2023,1,January
10523,CUST-010,PROD-011,1/22/2023 18:00,7,0.05,1860.74,Customer_10,East,3/8/2020,Clothing,279.81,1860.7365,2023,1,January
10524,CUST-047,PROD-012,1/22/2023 19:00,2,0,939.62,Customer_47,North,11/22/2020,Furniture,469.81,939.62,2023,1,January
10525,CUST-014,PROD-007,1/19/2033 20:00,2,0,280.98,Customer_14,North,4/5/2020,Furniture,140.49,280.98,2033,1,January
10526,CUST-076,PROD-017,1/22/2023 21:00,3,0.05,74.78,Customer_76,East,6/13/2021,Electronics,26.24,74.784,2023,1,January
10527,CUST-078,PROD-008,1/22/2023 22:00,8,0,1506.4,Customer_78,North,6/27/2021,Electronics,188.3,1506.4,2023,1,January
10528,CUST-031,PROD-002,1/22/2023 23:00,9,0,3552.48,Customer_31,East,8/2/2020,Clothing,394.72,3552.48,2023,1,January
10529,CUST-065,PROD-006,1/23/2023 0:00,3,0.1,309.58,Customer_65,South,3/28/2021,Electronics,114.66,309.582,2023,1,January
10530,CUST-073,PROD-017,1/23/2023 1:00,4,0.05,,Customer_73,North,5/23/2021,Electronics,26.24,99.712,2023,1,January
10531,CUST-033,PROD-014,1/23/2023 2:00,5,0.05,901.03,Customer_33,South,8/16/2020,Office,189.69,901.0275,2023,1,January
10532,CUST-041,PROD-019,1/23/2023 3:00,1,0,193.67,Customer_41,Midwest,10/11/2020,Electronics,193.67,193.67,2023,1,January
10533,CUST-065,PROD-005,1/23/2023 4:00,4,0.1,898.13,Customer_65,South,3/28/2021,Clothing,249.48,898.128,2023,1,January
10534,CUST-078,PROD-019,1/23/2023 5:00,3,0,581.01,Customer_78,North,6/27/2021,Electronics,193.67,581.01,2023,1,January
10535,CUST-013,PROD-013,1/23/2023 6:00,3,0.1,693.74,Customer_13,South,3/29/2020,Clothing,256.94,693.738,2023,1,January
10536,CUST-007,PROD-011,1/23/2023 7:00,3,0.05,797.46,Customer_7,North,2/16/2020,Clothing,279.81,797.4585,2023,1,January
10537,CUST-049,PROD-011,1/23/2023 8:00,8,0.05,2126.56,Customer_49,West,12/6/2020,Clothing,279.81,2126.556,2023,1,January
10538,CUST-017,PROD-016,1/23/2023 9:00,8,0.1,3080.23,Customer_17,East,4/26/2020,Furniture,427.81,3080.232,2023,1,January
10539,CUST-004,PROD-002,1/23/2023 10:00,2,0,789.44,Customer_4,South,1/26/2020,Clothing,394.72,789.44,2023,1,January
10540,CUST-026,PROD-006,1/23/2023 11:00,6,0.1,619.16,Customer_26,West,6/28/2020,Electronics,114.66,619.164,2023,1,January
10541,CUST-034,PROD-013,1/23/2023 12:00,5,0.2,1027.76,Customer_34,South,8/23/2020,Clothing,256.94,1027.76,2023,1,January
10542,CUST-055,PROD-011,1/23/2023 13:00,5,0.1,1259.14,Customer_55,West,1/17/2021,Clothing,279.81,1259.145,2023,1,January
10543,CUST-048,PROD-007,1/23/2023 14:00,-2,0.1,-252.88,Customer_48,Midwest,11/29/2020,Furniture,140.49,-252.882,2023,1,January
10544,CUST-040,PROD-005,1/23/2023 15:00,4,0.05,948.02,Customer_40,North,10/4/2020,Clothing,249.48,948.024,2023,1,January
10545,CUST-032,PROD-005,1/23/2023 16:00,6,0.05,1422.04,Customer_32,Midwest,8/9/2020,Clothing,249.48,1422.036,2023,1,January
10546,CUST-068,PROD-016,1/23/2023 17:00,4,0.05,,Customer_68,North,4/18/2021,Furniture,427.81,1625.678,2023,1,January
10547,CUST-024,PROD-012,1/23/2023 18:00,5,0.1,2114.15,Customer_24,South,6/14/2020,Furniture,469.81,2114.145,2023,1,January
10548,CUST-066,PROD-016,1/23/2023 19:00,9,0.2,3080.23,Customer_66,East,4/4/2021,Furniture,427.81,3080.232,2023,1,January
10549,CUST-047,PROD-008,1/23/2023 20:00,7,0,1318.1,Customer_47,North,11/22/2020,Electronics,188.3,1318.1,2023,1,January
10550,CUST-068,PROD-020,1/23/2023 21:00,6,0.1,741.85,Customer_68,North,4/18/2021,Electronics,137.38,741.852,2023,1,January
10551,CUST-048,PROD-006,1/23/2023 22:00,6,0,687.96,Customer_48,Midwest,11/29/2020,Electronics,114.66,687.96,2023,1,January
10552,CUST-017,PROD-020,1/23/2023 23:00,7,0.05,913.58,Customer_17,East,4/26/2020,Electronics,137.38,913.577,2023,1,January
10553,CUST-012,PROD-002,1/24/2023 0:00,3,0.1,1065.74,Customer_12,East,3/22/2020,Clothing,394.72,1065.744,2023,1,January
10554,CUST-008,PROD-006,1/24/2023 1:00,8,0.2,733.82,Customer_8,South,2/23/2020,Electronics,114.66,733.824,2023,1,January
10555,CUST-029,PROD-003,1/24/2023 2:00,2,0.05,302.78,Customer_29,Midwest,7/19/2020,Office,159.36,302.784,2023,1,January
10556,CUST-100,PROD-018,1/24/2023 3:00,6,0.05,,Customer_100,East,11/28/2021,Furniture,390.38,2225.166,2023,1,January
10557,CUST-091,PROD-016,1/21/2033 4:00,6,0,2566.86,Customer_91,Midwest,9/26/2021,Furniture,427.81,2566.86,2033,1,January
10558,CUST-999,PROD-008,1/24/2023 5:00,6,0.05,1073.31,,,,Electronics,188.3,1073.31,2023,1,January
10559,CUST-007,PROD-003,1/24/2023 6:00,5,0.05,,Customer_7,North,2/16/2020,Office,159.36,756.96,2023,1,January
10560,CUST-082,PROD-014,1/24/2023 7:00,2,0.2,303.5,Customer_82,South,7/25/2021,Office,189.69,303.504,2023,1,January
10561,CUST-046,PROD-008,1/24/2023 8:00,4,0.05,715.54,Customer_46,North,11/15/2020,Electronics,188.3,715.54,2023,1,January
10562,CUST-999,PROD-001,1/24/2023 9:00,8,0.1,1211.54,,,,Clothing,168.27,1211.544,2023,1,January
10563,CUST-025,PROD-013,1/24/2023 10:00,6,0,1541.64,Customer_25,East,6/21/2020,Clothing,256.94,1541.64,2023,1,January
10564,CUST-060,PROD-017,1/24/2023 11:00,9,0.2,188.93,Customer_60,South,2/21/2021,Electronics,26.24,188.928,2023,1,January
10565,CUST-013,PROD-001,1/24/2023 12:00,3,0.05,479.57,Customer_13,South,3/29/2020,Clothing,168.27,479.5695,2023,1,January
10566,CUST-022,PROD-007,1/24/2023 13:00,5,0.1,632.21,Customer_22,North,5/31/2020,Furniture,140.49,632.205,2023,1,January
10567,CUST-085,PROD-011,1/24/2023 14:00,4,0,1119.24,Customer_85,West,8/15/2021,Clothing,279.81,1119.24,2023,1,January
10568,CUST-010,PROD-011,1/24/2023 15:00,8,0,,Customer_10,East,3/8/2020,Clothing,279.81,2238.48,2023,1,January
10569,CUST-098,PROD-002,1/24/2023 16:00,1,0.2,315.78,Customer_98,Midwest,11/14/2021,Clothing,394.72,315.776,2023,1,January
10570,CUST-068,PROD-016,1/24/2023 17:00,6,0,2566.86,Customer_68,North,4/18/2021,Furniture,427.81,2566.86,2023,1,January
10571,CUST-070,PROD-014,1/24/2023 18:00,4,0.05,,Customer_70,East,5/2/2021,Office,189.69,720.822,2023,1,January
10572,CUST-062,PROD-012,1/24/2023 19:00,1,0.1,422.83,Customer_62,Midwest,3/7/2021,Furniture,469.81,422.829,2023,1,January
10573,CUST-018,PROD-019,1/24/2023 20:00,5,0.05,,Customer_18,South,5/3/2020,Electronics,193.67,919.9325,2023,1,January
10574,CUST-099,PROD-011,1/24/2023 21:00,6,0,1678.86,Customer_99,East,11/21/2021,Clothing,279.81,1678.86,2023,1,January
10575,CUST-051,PROD-008,1/24/2023 22:00,5,0,941.5,Customer_51,Midwest,12/20/2020,Electronics,188.3,941.5,2023,1,January
10576,CUST-037,PROD-015,1/24/2023 23:00,7,0,1900.85,Customer_37,East,9/13/2020,Furniture,271.55,1900.85,2023,1,January
10577,CUST-085,PROD-005,1/24/2023 23:00,7,0.05,,Customer_85,West,8/15/2021,Clothing,249.48,1659.042,2023,1,January
10578,CUST-057,PROD-002,1/25/2023 1:00,8,0.05,,Customer_57,Midwest,1/31/2021,Clothing,394.72,2999.872,2023,1,January
10579,CUST-049,PROD-001,1/25/2023 2:00,1000,0.2,134616,Customer_49,West,12/6/2020,Clothing,168.27,134616,2023,1,January
10580,CUST-030,PROD-004,1/25/2023 3:00,6,0.1,1811.86,Customer_30,West,7/26/2020,Office,335.53,1811.862,2023,1,January
10581,CUST-012,PROD-003,1/25/2023 4:00,4,0.2,,Customer_12,East,3/22/2020,Office,159.36,509.952,2023,1,January
10582,CUST-028,PROD-015,1/25/2023 5:00,9,0.1,2199.56,Customer_28,East,7/12/2020,Furniture,271.55,2199.555,2023,1,January
10583,CUST-014,PROD-007,1/25/2023 6:00,3,0.05,400.4,Customer_14,North,4/5/2020,Furniture,140.49,400.3965,2023,1,January
10584,CUST-046,PROD-003,1/25/2023 7:00,8,0.1,,Customer_46,North,11/15/2020,Office,159.36,1147.392,2023,1,January
