TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Name,Region,Signup_Date,Category,Price
10447,CUST-017,PROD-007,2023-01-19 14:00:00,5,0.05,667.33,Customer_17,East,2020-04-26,Furniture,140.49
10448,CUST-033,PROD-004,2023-01-19 15:00:00,1,0.2,268.42,Customer_33,South,2020-08-16,Office,335.53
10449,CUST-095,PROD-002,2023-01-19 16:00:00,3,0.05,1124.95,Customer_95,Midwest,2021-10-24,Clothing,394.72
10450,CUST-067,PROD-008,2023-01-19 17:00:00,2,0.2,301.28,Customer_67,Midwest,2021-04-11,Electronics,188.3
10451,CUST-052,PROD-017,2023-01-19 18:00:00,9,0.2,188.93,Customer_52,North,2020-12-27,Electronics,26.24
10452,CUST-027,PROD-008,2023-01-19 19:00:00,6,0.0,1129.8,Customer_27,South,2020-07-05,Electronics,188.3
10453,CUST-033,PROD-016,2023-01-19 20:00:00,4,0.0,1711.24,Customer_33,South,2020-08-16,Furniture,427.81
10454,CUST-068,PROD-004,2023-01-19 21:00:00,4,0.0,1342.12,Customer_68,North,2021-04-18,Office,335.53
10455,CUST-054,PROD-005,2023-01-19 22:00:00,8,0.2,1596.67,Customer_54,North,2021-01-10,Clothing,249.48
10456,CUST-088,PROD-008,2023-01-19 23:00:00,8,0.1,1355.76,Customer_88,Midwest,2021-09-05,Electronics,188.3
10457,CUST-028,PROD-010,2023-01-20 00:00:00,9,0.2,419.11,Customer_28,East,2020-07-12,Clothing,58.21
10458,CUST-079,PROD-005,2023-01-20 01:00:00,2,0.0,498.96,Customer_79,East,2021-07-04,Clothing,249.48
10459,CUST-020,PROD-010,2023-01-20 02:00:00,7,0.2,325.98,Customer_20,Midwest,2020-05-17,Clothing,58.21
10460,CUST-043,PROD-007,2023-01-20 03:00:00,9,0.0,1264.41,Customer_43,Midwest,2020-10-25,Furniture,140.49
10461,CUST-074,PROD-002,2023-01-20 04:00:00,5,0.05,1874.92,Customer_74,South,2021-05-30,Clothing,394.72
10462,CUST-087,PROD-015,2023-01-20 05:00:00,2,0.1,488.79,Customer_87,North,2021-08-29,Furniture,271.55
10463,CUST-017,PROD-019,2023-01-20 06:00:00,2,0.0,387.34,Customer_17,East,2020-04-26,Electronics,193.67
10464,CUST-040,PROD-014,2023-01-20 07:00:00,-1,0.05,-180.21,Customer_40,North,2020-10-04,Office,189.69
10465,CUST-008,PROD-009,2023-01-20 08:00:00,8,0.05,2532.09,Customer_8,South,2020-02-23,Furniture,333.17
10466,CUST-072,PROD-012,2023-01-20 09:00:00,6,0.2,,Customer_72,South,2021-05-16,Furniture,469.81
10467,CUST-080,PROD-018,2023-01-20 10:00:00,4,0.1,1405.37,Customer_80,North,2021-07-11,Furniture,390.38
10468,CUST-088,PROD-017,2023-01-20 11:00:00,8,0.0,,Customer_88,Midwest,2021-09-05,Electronics,26.24
10469,CUST-024,PROD-017,2023-01-20 12:00:00,4,0.0,,Customer_24,South,2020-06-14,Electronics,26.24
10470,CUST-019,PROD-019,2023-01-20 13:00:00,-5,0.2,-774.68,Customer_19,South,2020-05-10,Electronics,193.67
10471,CUST-031,PROD-006,2023-01-20 14:00:00,5,0.2,458.64,Customer_31,East,2020-08-02,Electronics,114.66
10472,CUST-026,PROD-002,2023-01-20 15:00:00,6,0.2,1894.66,Customer_26,West,2020-06-28,Clothing,394.72
10473,CUST-087,PROD-010,2023-01-20 16:00:00,6,0.0,349.26,Customer_87,North,2021-08-29,Clothing,58.21
10474,CUST-030,PROD-007,2023-01-20 17:00:00,2,0.1,,Customer_30,West,2020-07-26,Furniture,140.49
10475,CUST-022,PROD-017,2023-01-20 18:00:00,2,0.05,49.86,Customer_22,North,2020-05-31,Electronics,26.24
10476,CUST-055,PROD-002,2023-01-20 19:00:00,6,0.2,,Customer_55,West,2021-01-17,Clothing,394.72
10477,CUST-015,PROD-004,2023-01-20 20:00:00,3,0.05,,Customer_15,East,2020-04-12,Office,335.53
10478,CUST-066,PROD-004,2023-01-20 21:00:00,4,0.2,1073.7,Customer_66,East,2021-04-04,Office,335.53
10479,CUST-034,PROD-018,2023-01-20 22:00:00,9,0.05,3337.75,Customer_34,South,2020-08-23,Furniture,390.38
10480,CUST-067,PROD-007,2023-01-20 23:00:00,4,0.1,505.76,Customer_67,Midwest,2021-04-11,Furniture,140.49
10481,CUST-087,PROD-019,2023-01-21 00:00:00,7,0.2,1084.55,Customer_87,North,2021-08-29,Electronics,193.67
10482,CUST-068,PROD-020,2023-01-21 01:00:00,9,0.05,1174.6,Customer_68,North,2021-04-18,Electronics,137.38
10483,CUST-087,PROD-004,2033-01-18 02:00:00,2,0.05,637.51,Customer_87,North,2021-08-29,Office,335.53
10484,CUST-006,PROD-011,2023-01-21 03:00:00,1,0.2,223.85,Customer_6,West,2020-02-09,Clothing,279.81
10485,CUST-093,PROD-005,2023-01-21 04:00:00,2,0.0,498.96,Customer_93,North,2021-10-10,Clothing,249.48
10486,CUST-061,PROD-019,2023-01-21 05:00:00,8,0.1,1394.42,Customer_61,East,2021-02-28,Electronics,193.67
10487,CUST-082,PROD-018,2023-01-21 06:00:00,9,0.2,2810.74,Customer_82,South,2021-07-25,Furniture,390.38
10488,CUST-093,PROD-001,2023-01-21 07:00:00,1,0.1,151.44,Customer_93,North,2021-10-10,Clothing,168.27
10489,CUST-020,PROD-013,2023-01-21 08:00:00,2,0.1,462.49,Customer_20,Midwest,2020-05-17,Clothing,256.94
10490,CUST-074,PROD-019,2023-01-21 09:00:00,1,0.0,193.67,Customer_74,South,2021-05-30,Electronics,193.67
10491,CUST-047,PROD-009,2023-01-21 10:00:00,7,0.0,2332.19,Customer_47,North,2020-11-22,Furniture,333.17
10492,CUST-100,PROD-014,2023-01-21 11:00:00,2,0.2,303.5,Customer_100,East,2021-11-28,Office,189.69
10493,CUST-090,PROD-012,2023-01-21 12:00:00,3,0.2,1127.54,Customer_90,Midwest,2021-09-19,Furniture,469.81
10494,CUST-012,PROD-019,2023-01-21 13:00:00,4,0.2,619.74,Customer_12,East,2020-03-22,Electronics,193.67
10495,CUST-066,PROD-019,2023-01-21 14:00:00,4,0.1,697.21,Customer_66,East,2021-04-04,Electronics,193.67
10496,CUST-094,PROD-001,2023-01-21 15:00:00,8,0.2,1076.93,Customer_94,North,2021-10-17,Clothing,168.27
10497,CUST-070,PROD-015,2023-01-21 16:00:00,3,0.1,733.18,Customer_70,East,2021-05-02,Furniture,271.55
10498,CUST-027,PROD-008,2023-01-21 17:00:00,6,0.05,1073.31,Customer_27,South,2020-07-05,Electronics,188.3
10499,CUST-083,PROD-003,2023-01-21 18:00:00,8,0.0,1274.88,Customer_83,East,2021-08-01,Office,159.36
10500,CUST-058,PROD-020,2023-01-21 19:00:00,1,0.2,109.9,Customer_58,East,2021-02-07,Electronics,137.38
10501,CUST-053,PROD-012,2023-01-21 20:00:00,-7,0.1,-2959.8,Customer_53,North,2021-01-03,Furniture,469.81
10502,CUST-049,PROD-007,2023-01-21 21:00:00,3,0.0,421.47,Customer_49,West,2020-12-06,Furniture,140.49
10503,CUST-077,PROD-001,2023-01-21 22:00:00,2,0.05,319.71,Customer_77,East,2021-06-20,Clothing,168.27
10504,CUST-023,PROD-020,2023-01-21 23:00:00,6,0.05,783.07,Customer_23,South,2020-06-07,Electronics,137.38
10505,CUST-045,PROD-013,2023-01-22 00:00:00,9,0.1,2081.21,Customer_45,East,2020-11-08,Clothing,256.94
10506,CUST-029,PROD-007,2023-01-22 01:00:00,9,0.05,1201.19,Customer_29,Midwest,2020-07-19,Furniture,140.49
10507,CUST-041,PROD-017,2023-01-22 02:00:00,8,0.1,188.93,Customer_41,Midwest,2020-10-11,Electronics,26.24
10508,CUST-027,PROD-007,2023-01-22 03:00:00,7,0.2,786.74,Customer_27,South,2020-07-05,Furniture,140.49
10509,CUST-076,PROD-007,2023-01-22 04:00:00,1000,0.1,126441.0,Customer_76,East,2021-06-13,Furniture,140.49
10510,CUST-083,PROD-003,2023-01-22 05:00:00,4,0.2,509.95,Customer_83,East,2021-08-01,Office,159.36
10511,CUST-082,PROD-004,2023-01-22 06:00:00,5,0.2,1342.12,Customer_82,South,2021-07-25,Office,335.53
10512,CUST-083,PROD-005,2023-01-22 07:00:00,7,0.2,1397.09,Customer_83,East,2021-08-01,Clothing,249.48
10513,CUST-093,PROD-015,2023-01-22 08:00:00,6,0.05,1547.84,Customer_93,North,2021-10-10,Furniture,271.55
10514,CUST-037,PROD-003,2023-01-22 09:00:00,1,0.2,127.49,Customer_37,East,2020-09-13,Office,159.36
10515,CUST-056,PROD-007,2023-01-22 10:00:00,5,0.2,,Customer_56,East,2021-01-24,Furniture,140.49
10516,CUST-078,PROD-020,2023-01-22 11:00:00,8,0.0,1099.04,Customer_78,North,2021-06-27,Electronics,137.38
10517,CUST-068,PROD-003,2023-01-22 12:00:00,7,0.05,1059.74,Customer_68,North,2021-04-18,Office,159.36
10518,CUST-087,PROD-014,2023-01-22 13:00:00,3,0.1,512.16,Customer_87,North,2021-08-29,Office,189.69
10519,CUST-044,PROD-005,2023-01-22 14:00:00,6,0.0,1496.88,Customer_44,South,2020-11-01,Clothing,249.48
10520,CUST-031,PROD-008,2023-01-22 15:00:00,6,0.05,1073.31,Customer_31,East,2020-08-02,Electronics,188.3
10521,CUST-007,PROD-005,2023-01-22 16:00:00,2,0.0,498.96,Customer_7,North,2020-02-16,Clothing,249.48
10522,CUST-080,PROD-007,2023-01-22 17:00:00,9,0.1,1137.97,Customer_80,North,2021-07-11,Furniture,140.49
10523,CUST-010,PROD-011,2023-01-22 18:00:00,7,0.05,1860.74,Customer_10,East,2020-03-08,Clothing,279.81
10524,CUST-047,PROD-012,2023-01-22 19:00:00,2,0.0,939.62,Customer_47,North,2020-11-22,Furniture,469.81
10525,CUST-014,PROD-007,2033-01-19 20:00:00,2,0.0,280.98,Customer_14,North,2020-04-05,Furniture,140.49
10526,CUST-076,PROD-017,2023-01-22 21:00:00,3,0.05,74.78,Customer_76,East,2021-06-13,Electronics,26.24
10527,CUST-078,PROD-008,2023-01-22 22:00:00,8,0.0,1506.4,Customer_78,North,2021-06-27,Electronics,188.3
10528,CUST-031,PROD-002,2023-01-22 23:00:00,9,0.0,3552.48,Customer_31,East,2020-08-02,Clothing,394.72
10529,CUST-065,PROD-006,2023-01-23 00:00:00,3,0.1,309.58,Customer_65,South,2021-03-28,Electronics,114.66
10530,CUST-073,PROD-017,2023-01-23 01:00:00,4,0.05,,Customer_73,North,2021-05-23,Electronics,26.24
10531,CUST-033,PROD-014,2023-01-23 02:00:00,5,0.05,901.03,Customer_33,South,2020-08-16,Office,189.69
10532,CUST-041,PROD-019,2023-01-23 03:00:00,1,0.0,193.67,Customer_41,Midwest,2020-10-11,Electronics,193.67
10533,CUST-065,PROD-005,2023-01-23 04:00:00,4,0.1,898.13,Customer_65,South,2021-03-28,Clothing,249.48
10534,CUST-078,PROD-019,2023-01-23 05:00:00,3,0.0,581.01,Customer_78,North,2021-06-27,Electronics,193.67
10535,CUST-013,PROD-013,2023-01-23 06:00:00,3,0.1,693.74,Customer_13,South,2020-03-29,Clothing,256.94
10536,CUST-007,PROD-011,2023-01-23 07:00:00,3,0.05,797.46,Customer_7,North,2020-02-16,Clothing,279.81
10537,CUST-049,PROD-011,2023-01-23 08:00:00,8,0.05,2126.56,Customer_49,West,2020-12-06,Clothing,279.81
10538,CUST-017,PROD-016,2023-01-23 09:00:00,8,0.1,3080.23,Customer_17,East,2020-04-26,Furniture,427.81
10539,CUST-004,PROD-002,2023-01-23 10:00:00,2,0.0,789.44,Customer_4,South,2020-01-26,Clothing,394.72
10540,CUST-026,PROD-006,2023-01-23 11:00:00,6,0.1,619.16,Customer_26,West,2020-06-28,Electronics,114.66
10541,CUST-034,PROD-013,2023-01-23 12:00:00,5,0.2,1027.76,Customer_34,South,2020-08-23,Clothing,256.94
10542,CUST-055,PROD-011,2023-01-23 13:00:00,5,0.1,1259.14,Customer_55,West,2021-01-17,Clothing,279.81
10543,CUST-048,PROD-007,2023-01-23 14:00:00,-2,0.1,-252.88,Customer_48,Midwest,2020-11-29,Furniture,140.49
10544,CUST-040,PROD-005,2023-01-23 15:00:00,4,0.05,948.02,Customer_40,North,2020-10-04,Clothing,249.48
10545,CUST-032,PROD-005,2023-01-23 16:00:00,6,0.05,1422.04,Customer_32,Midwest,2020-08-09,Clothing,249.48
10546,CUST-068,PROD-016,2023-01-23 17:00:00,4,0.05,,Customer_68,North,2021-04-18,Furniture,427.81
10547,CUST-024,PROD-012,2023-01-23 18:00:00,5,0.1,2114.15,Customer_24,South,2020-06-14,Furniture,469.81
10548,CUST-066,PROD-016,2023-01-23 19:00:00,9,0.2,3080.23,Customer_66,East,2021-04-04,Furniture,427.81
10549,CUST-047,PROD-008,2023-01-23 20:00:00,7,0.0,1318.1,Customer_47,North,2020-11-22,Electronics,188.3
10550,CUST-068,PROD-020,2023-01-23 21:00:00,6,0.1,741.85,Customer_68,North,2021-04-18,Electronics,137.38
10551,CUST-048,PROD-006,2023-01-23 22:00:00,6,0.0,687.96,Customer_48,Midwest,2020-11-29,Electronics,114.66
10552,CUST-017,PROD-020,2023-01-23 23:00:00,7,0.05,913.58,Customer_17,East,2020-04-26,Electronics,137.38
10553,CUST-012,PROD-002,2023-01-24 00:00:00,3,0.1,1065.74,Customer_12,East,2020-03-22,Clothing,394.72
10554,CUST-008,PROD-006,2023-01-24 01:00:00,8,0.2,733.82,Customer_8,South,2020-02-23,Electronics,114.66
10555,CUST-029,PROD-003,2023-01-24 02:00:00,2,0.05,302.78,Customer_29,Midwest,2020-07-19,Office,159.36
10556,CUST-100,PROD-018,2023-01-24 03:00:00,6,0.05,,Customer_100,East,2021-11-28,Furniture,390.38
10557,CUST-091,PROD-016,2033-01-21 04:00:00,6,0.0,2566.86,Customer_91,Midwest,2021-09-26,Furniture,427.81
10558,CUST-999,PROD-008,2023-01-24 05:00:00,6,0.05,1073.31,,,,Electronics,188.3
10559,CUST-007,PROD-003,2023-01-24 06:00:00,5,0.05,,Customer_7,North,2020-02-16,Office,159.36
10560,CUST-082,PROD-014,2023-01-24 07:00:00,2,0.2,303.5,Customer_82,South,2021-07-25,Office,189.69
10561,CUST-046,PROD-008,2023-01-24 08:00:00,4,0.05,715.54,Customer_46,North,2020-11-15,Electronics,188.3
10562,CUST-999,PROD-001,2023-01-24 09:00:00,8,0.1,1211.54,,,,Clothing,168.27
10563,CUST-025,PROD-013,2023-01-24 10:00:00,6,0.0,1541.64,Customer_25,East,2020-06-21,Clothing,256.94
10564,CUST-060,PROD-017,2023-01-24 11:00:00,9,0.2,188.93,Customer_60,South,2021-02-21,Electronics,26.24
10565,CUST-013,PROD-001,2023-01-24 12:00:00,3,0.05,479.57,Customer_13,South,2020-03-29,Clothing,168.27
10566,CUST-022,PROD-007,2023-01-24 13:00:00,5,0.1,632.21,Customer_22,North,2020-05-31,Furniture,140.49
10567,CUST-085,PROD-011,2023-01-24 14:00:00,4,0.0,1119.24,Customer_85,West,2021-08-15,Clothing,279.81
10568,CUST-010,PROD-011,2023-01-24 15:00:00,8,0.0,,Customer_10,East,2020-03-08,Clothing,279.81
10569,CUST-098,PROD-002,2023-01-24 16:00:00,1,0.2,315.78,Customer_98,Midwest,2021-11-14,Clothing,394.72
10570,CUST-068,PROD-016,2023-01-24 17:00:00,6,0.0,2566.86,Customer_68,North,2021-04-18,Furniture,427.81
10571,CUST-070,PROD-014,2023-01-24 18:00:00,4,0.05,,Customer_70,East,2021-05-02,Office,189.69
10572,CUST-062,PROD-012,2023-01-24 19:00:00,1,0.1,422.83,Customer_62,Midwest,2021-03-07,Furniture,469.81
10573,CUST-018,PROD-019,2023-01-24 20:00:00,5,0.05,,Customer_18,South,2020-05-03,Electronics,193.67
10574,CUST-099,PROD-011,2023-01-24 21:00:00,6,0.0,1678.86,Customer_99,East,2021-11-21,Clothing,279.81
10575,CUST-051,PROD-008,2023-01-24 22:00:00,5,0.0,941.5,Customer_51,Midwest,2020-12-20,Electronics,188.3
10576,CUST-037,PROD-015,2023-01-24 23:00:00,7,0.0,1900.85,Customer_37,East,2020-09-13,Furniture,271.55
10577,CUST-085,PROD-005,2023-01-24 23:00:00,7,0.05,,Customer_85,West,2021-08-15,Clothing,249.48
10578,CUST-057,PROD-002,2023-01-25 01:00:00,8,0.05,,Customer_57,Midwest,2021-01-31,Clothing,394.72
10579,CUST-049,PROD-001,2023-01-25 02:00:00,1000,0.2,134616.0,Customer_49,West,2020-12-06,Clothing,168.27
10580,CUST-030,PROD-004,2023-01-25 03:00:00,6,0.1,1811.86,Customer_30,West,2020-07-26,Office,335.53
10581,CUST-012,PROD-003,2023-01-25 04:00:00,4,0.2,,Customer_12,East,2020-03-22,Office,159.36
10582,CUST-028,PROD-015,2023-01-25 05:00:00,9,0.1,2199.56,Customer_28,East,2020-07-12,Furniture,271.55
10583,CUST-014,PROD-007,2023-01-25 06:00:00,3,0.05,400.4,Customer_14,North,2020-04-05,Furniture,140.49
10584,CUST-046,PROD-003,2023-01-25 07:00:00,8,0.1,,Customer_46,North,2020-11-15,Office,159.36
10585,CUST-052,PROD-012,2023-01-25 08:00:00,6,0.0,2818.86,Customer_52,North,2020-12-27,Furniture,469.81
10586,CUST-027,PROD-008,2023-01-25 09:00:00,5,0.2,753.2,Customer_27,South,2020-07-05,Electronics,188.3
10587,CUST-046,PROD-007,2023-01-25 10:00:00,8,0.1,1011.53,Customer_46,North,2020-11-15,Furniture,140.49
10588,CUST-099,PROD-013,2023-01-25 11:00:00,9,0.0,2312.46,Customer_99,East,2021-11-21,Clothing,256.94
10589,CUST-026,PROD-006,2023-01-25 12:00:00,9,0.2,825.55,Customer_26,West,2020-06-28,Electronics,114.66
10590,CUST-027,PROD-018,2023-01-25 13:00:00,1,0.05,370.86,Customer_27,South,2020-07-05,Furniture,390.38
10591,CUST-017,PROD-018,2023-01-25 14:00:00,2,0.0,780.76,Customer_17,East,2020-04-26,Furniture,390.38
10592,CUST-082,PROD-005,2023-01-25 15:00:00,2,0.0,498.96,Customer_82,South,2021-07-25,Clothing,249.48
10593,CUST-055,PROD-015,2023-01-25 16:00:00,7,0.1,1710.76,Customer_55,West,2021-01-17,Furniture,271.55
10594,CUST-051,PROD-017,2023-01-25 17:00:00,1,0.0,26.24,Customer_51,Midwest,2020-12-20,Electronics,26.24
10595,CUST-076,PROD-005,2023-01-25 18:00:00,8,0.05,1896.05,Customer_76,East,2021-06-13,Clothing,249.48
10596,CUST-030,PROD-020,2023-01-25 19:00:00,1,0.05,130.51,Customer_30,West,2020-07-26,Electronics,137.38
10597,CUST-063,PROD-010,2023-01-25 20:00:00,8,0.1,419.11,Customer_63,West,2021-03-14,Clothing,58.21
10598,CUST-072,PROD-002,2023-01-25 21:00:00,1,0.05,374.98,Customer_72,South,2021-05-16,Clothing,394.72
10599,CUST-067,PROD-008,2023-01-25 22:00:00,8,0.2,1205.12,Customer_67,Midwest,2021-04-11,Electronics,188.3
10600,CUST-999,PROD-006,2023-01-25 23:00:00,8,0.1,825.55,,,,Electronics,114.66
10601,CUST-021,PROD-020,2023-01-26 00:00:00,3,0.0,412.14,Customer_21,West,2020-05-24,Electronics,137.38
10602,CUST-067,PROD-009,2023-01-26 01:00:00,3,0.1,899.56,Customer_67,Midwest,2021-04-11,Furniture,333.17
10603,CUST-059,PROD-017,2023-01-26 02:00:00,6,0.2,125.95,Customer_59,South,2021-02-14,Electronics,26.24
10604,CUST-050,PROD-016,2023-01-26 03:00:00,7,0.1,2695.2,Customer_50,East,2020-12-13,Furniture,427.81
10605,CUST-048,PROD-008,2023-01-26 04:00:00,4,0.05,715.54,Customer_48,Midwest,2020-11-29,Electronics,188.3
10606,CUST-079,PROD-001,2023-01-26 05:00:00,4,0.1,605.77,Customer_79,East,2021-07-04,Clothing,168.27
10607,CUST-040,PROD-008,2023-01-26 06:00:00,4,0.1,677.88,Customer_40,North,2020-10-04,Electronics,188.3
10608,CUST-062,PROD-015,2023-01-26 07:00:00,2,0.1,488.79,Customer_62,Midwest,2021-03-07,Furniture,271.55
10609,CUST-072,PROD-012,2023-01-26 08:00:00,5,0.2,1879.24,Customer_72,South,2021-05-16,Furniture,469.81
10610,CUST-081,PROD-013,2023-01-26 09:00:00,1,0.0,256.94,Customer_81,North,2021-07-18,Clothing,256.94
10611,CUST-085,PROD-012,2023-01-26 10:00:00,6,0.0,2818.86,Customer_85,West,2021-08-15,Furniture,469.81
10612,CUST-056,PROD-008,2023-01-26 11:00:00,6,0.2,903.84,Customer_56,East,2021-01-24,Electronics,188.3
10613,CUST-027,PROD-009,2023-01-26 12:00:00,3,0.1,899.56,Customer_27,South,2020-07-05,Furniture,333.17
10614,CUST-022,PROD-019,2023-01-26 13:00:00,7,0.1,1220.12,Customer_22,North,2020-05-31,Electronics,193.67
10615,CUST-084,PROD-012,2023-01-26 14:00:00,4,0.05,1785.28,Customer_84,East,2021-08-08,Furniture,469.81
10616,CUST-088,PROD-009,2023-01-26 15:00:00,9,0.0,2998.53,Customer_88,Midwest,2021-09-05,Furniture,333.17
10617,CUST-050,PROD-016,2023-01-26 16:00:00,3,0.2,1026.74,Customer_50,East,2020-12-13,Furniture,427.81
10618,CUST-012,PROD-010,2023-01-26 17:00:00,2,0.2,93.14,Customer_12,East,2020-03-22,Clothing,58.21
10619,CUST-032,PROD-003,2023-01-26 18:00:00,6,0.0,956.16,Customer_32,Midwest,2020-08-09,Office,159.36
10620,CUST-050,PROD-003,2023-01-26 19:00:00,7,0.1,1003.97,Customer_50,East,2020-12-13,Office,159.36
10621,CUST-006,PROD-001,2023-01-26 20:00:00,3,0.0,504.81,Customer_6,West,2020-02-09,Clothing,168.27
10622,CUST-069,PROD-020,2023-01-26 21:00:00,7,0.2,769.33,Customer_69,South,2021-04-25,Electronics,137.38
10623,CUST-097,PROD-009,2023-01-26 22:00:00,1,0.05,316.51,Customer_97,North,2021-11-07,Furniture,333.17
10624,CUST-078,PROD-009,2023-01-26 23:00:00,8,0.1,2398.82,Customer_78,North,2021-06-27,Furniture,333.17
10625,CUST-030,PROD-020,2023-01-27 00:00:00,9,0.2,989.14,Customer_30,West,2020-07-26,Electronics,137.38
10626,CUST-022,PROD-010,2033-01-24 01:00:00,-4,0.0,-232.84,Customer_22,North,2020-05-31,Clothing,58.21
10627,CUST-031,PROD-008,2023-01-27 02:00:00,3,0.0,564.9,Customer_31,East,2020-08-02,Electronics,188.3
10628,CUST-003,PROD-014,2023-01-27 03:00:00,5,0.2,758.76,Customer_3,East,2020-01-19,Office,189.69
10629,CUST-047,PROD-010,2023-01-27 04:00:00,1,0.1,52.39,Customer_47,North,2020-11-22,Clothing,58.21
10630,CUST-082,PROD-012,2023-01-27 05:00:00,2,0.1,845.66,Customer_82,South,2021-07-25,Furniture,469.81
10631,CUST-021,PROD-008,2023-01-27 06:00:00,4,0.05,715.54,Customer_21,West,2020-05-24,Electronics,188.3
10632,CUST-046,PROD-008,2023-01-27 07:00:00,4,0.05,715.54,Customer_46,North,2020-11-15,Electronics,188.3
10633,CUST-090,PROD-011,2023-01-27 08:00:00,3,0.05,797.46,Customer_90,Midwest,2021-09-19,Clothing,279.81
10634,CUST-004,PROD-014,2023-01-27 09:00:00,1,0.0,189.69,Customer_4,South,2020-01-26,Office,189.69
10635,CUST-017,PROD-005,2023-01-27 10:00:00,6,0.2,1197.5,Customer_17,East,2020-04-26,Clothing,249.48
10636,CUST-097,PROD-018,2023-01-27 11:00:00,4,0.05,1483.44,Customer_97,North,2021-11-07,Furniture,390.38
10637,CUST-019,PROD-009,2023-01-27 12:00:00,4,0.05,1266.05,Customer_19,South,2020-05-10,Furniture,333.17
10638,CUST-043,PROD-019,2023-01-27 13:00:00,3,0.2,464.81,Customer_43,Midwest,2020-10-25,Electronics,193.67
10639,CUST-053,PROD-002,2023-01-27 14:00:00,6,0.1,2131.49,Customer_53,North,2021-01-03,Clothing,394.72
10640,CUST-093,PROD-007,2023-01-27 15:00:00,1,0.05,133.47,Customer_93,North,2021-10-10,Furniture,140.49
10641,CUST-068,PROD-012,2023-01-27 16:00:00,8,0.2,3006.78,Customer_68,North,2021-04-18,Furniture,469.81
10642,CUST-082,PROD-011,2023-01-27 17:00:00,4,0.1,,Customer_82,South,2021-07-25,Clothing,279.81
10643,CUST-037,PROD-015,2023-01-27 18:00:00,2,0.1,488.79,Customer_37,East,2020-09-13,Furniture,271.55
10644,CUST-069,PROD-016,2023-01-27 19:00:00,7,0.05,2844.94,Customer_69,South,2021-04-25,Furniture,427.81
10645,CUST-048,PROD-015,2023-01-27 20:00:00,9,0.1,2199.56,Customer_48,Midwest,2020-11-29,Furniture,271.55
10646,CUST-018,PROD-003,2023-01-27 21:00:00,8,0.1,1147.39,Customer_18,South,2020-05-03,Office,159.36
10647,CUST-045,PROD-008,2023-01-27 22:00:00,7,0.0,1318.1,Customer_45,East,2020-11-08,Electronics,188.3
10648,CUST-038,PROD-009,2023-01-27 23:00:00,6,0.2,1599.22,Customer_38,East,2020-09-20,Furniture,333.17
10649,CUST-057,PROD-017,2023-01-28 00:00:00,8,0.05,199.42,Customer_57,Midwest,2021-01-31,Electronics,26.24
10650,CUST-090,PROD-004,2023-01-28 01:00:00,8,0.1,2415.82,Customer_90,Midwest,2021-09-19,Office,335.53
10651,CUST-018,PROD-018,2023-01-28 02:00:00,4,0.1,1405.37,Customer_18,South,2020-05-03,Furniture,390.38
10652,CUST-007,PROD-005,2023-01-28 03:00:00,7,0.1,1571.72,Customer_7,North,2020-02-16,Clothing,249.48
10653,CUST-999,PROD-020,2023-01-28 04:00:00,1,0.1,123.64,,,,Electronics,137.38
10654,CUST-020,PROD-020,2023-01-28 05:00:00,3,0.0,412.14,Customer_20,Midwest,2020-05-17,Electronics,137.38
10655,CUST-030,PROD-016,2023-01-28 06:00:00,4,0.05,1625.68,Customer_30,West,2020-07-26,Furniture,427.81
10656,CUST-071,PROD-004,2023-01-28 07:00:00,9,0.0,3019.77,Customer_71,Midwest,2021-05-09,Office,335.53
10657,CUST-092,PROD-020,2023-01-28 08:00:00,8,0.1,989.14,Customer_92,West,2021-10-03,Electronics,137.38
10658,CUST-046,PROD-016,2023-01-28 09:00:00,7,0.2,2395.74,Customer_46,North,2020-11-15,Furniture,427.81
10659,CUST-007,PROD-016,2023-01-28 10:00:00,8,0.2,2737.98,Customer_7,North,2020-02-16,Furniture,427.81
10660,CUST-080,PROD-003,2023-01-28 11:00:00,9,0.1,1290.82,Customer_80,North,2021-07-11,Office,159.36
10661,CUST-080,PROD-016,2023-01-28 12:00:00,9,0.1,3465.26,Customer_80,North,2021-07-11,Furniture,427.81
10662,CUST-004,PROD-017,2023-01-28 13:00:00,5,0.05,124.64,Customer_4,South,2020-01-26,Electronics,26.24
10663,CUST-057,PROD-001,2023-01-28 14:00:00,7,0.1,1060.1,Customer_57,Midwest,2021-01-31,Clothing,168.27
10664,CUST-023,PROD-012,2023-01-28 15:00:00,0,0.2,0.0,Customer_23,South,2020-06-07,Furniture,469.81
10665,CUST-013,PROD-019,2023-01-28 16:00:00,5,0.0,968.35,Customer_13,South,2020-03-29,Electronics,193.67
10666,CUST-059,PROD-006,2023-01-28 17:00:00,2,0.1,206.39,Customer_59,South,2021-02-14,Electronics,114.66
10667,CUST-012,PROD-003,2023-01-28 18:00:00,4,0.0,637.44,Customer_12,East,2020-03-22,Office,159.36
10668,CUST-047,PROD-001,2023-01-28 19:00:00,4,0.0,673.08,Customer_47,North,2020-11-22,Clothing,168.27
10669,CUST-076,PROD-017,2023-01-28 20:00:00,5,0.2,104.96,Customer_76,East,2021-06-13,Electronics,26.24
10670,CUST-048,PROD-005,2023-01-28 21:00:00,8,0.0,1995.84,Customer_48,Midwest,2020-11-29,Clothing,249.48
